,x,y,z,zone
2016-05-12,-0.8571586272696528,-0.413566186561316,-1.0887257428773125,zone1
2016-05-19,-0.5558543172805583,-1.4339330693192252,0.976795519240025,zone1
2016-05-26,-1.4380201413636529,-0.2601417340691461,0.5700058374481376,zone1
2016-06-02,-0.23476031274197917,0.10201706268435384,-0.8556516866200655,zone1
2016-06-09,-0.39636552270057723,0.40983181293493937,2.1583955136464335,zone1
2016-06-16,1.7830948642878,-0.6260302633121834,0.8784710856098229,zone1
2016-06-23,0.5925918626056371,0.5337298670270754,0.382648716793052,zone1
2016-06-30,0.08095079771137761,0.3479090573404288,0.0359918273843153,zone1
2016-07-07,-0.9195324073578177,0.31656386985583607,0.25254882679019974,zone1
2016-07-14,-0.3145667822561289,0.06959039569069314,0.4841166444057289,zone1
2016-07-21,-0.6951511709108551,0.5429524894868947,-1.696503272292446,zone1
2016-07-28,-0.8912424947782952,-0.6723241847999772,0.7511368465687561,zone1
2016-08-04,-1.155777535149931,1.0713024455403064,-0.4996584699755429,zone1
2016-08-11,-1.1244280380364822,0.7922414453307159,0.9559423664931963,zone1
2016-08-18,-1.4643224161856558,0.26815940538024563,1.0172715736858442,zone1
2016-08-25,-0.5829419237948048,-1.991259610564652,-0.8080125706655221,zone1
2016-09-01,-1.9681101826862117,-1.2086023986944792,-0.20464334069257686,zone1
2016-09-08,0.02512949358985428,0.30081403472198764,-0.538482247441289,zone1
2016-09-15,0.75408615535113,-1.1261300187881595,0.5174428948382745,zone1
2016-09-22,1.8206223974955424,0.9709728606789845,1.4785769687364574,zone1
2016-09-29,1.2582852895249648,0.2308309390694525,1.15343976380927,zone1
2016-10-06,1.5269450502712378,0.16543599834627998,0.5675257789708278,zone1
2016-10-13,0.8447590429032213,0.6651318025763391,0.8260879866111748,zone1
2016-10-20,0.8941082866275756,2.568588423332269,-0.19512532565910898,zone1
2016-10-27,-0.01425932752659792,0.7623437609010631,1.6026849042838596,zone1
2016-11-03,-1.615454335613975,0.16047429603410043,-0.6546360245345201,zone1
2016-11-10,0.5234034407842827,-0.6741885550001356,1.4035431003490433,zone1
2016-11-17,1.255474377132356,-1.2434312922729465,1.331479918136431,zone1
2016-11-24,-0.38949502652453405,-0.38169204533105905,-0.8780840654954657,zone1
2016-12-01,0.41285353995659946,0.09826883779485501,-0.1570942781732304,zone1
2016-12-08,-0.5763720107415635,0.9067050813375314,-2.0966843803204873,zone1
2016-12-15,0.874052021155234,-1.1663124161910754,-0.8039016506163307,zone1
2016-12-22,-1.9628188695508624,2.222164023691982,-1.43902508622419,zone1
2016-12-29,-1.2267206913854305,-1.7487482680079838,-0.6590352323197087,zone1
2017-01-05,0.9512103855867982,-0.1304540629679517,1.150296075229857,zone1
2017-01-12,-1.923296663974616,0.40607208369483344,-0.5572635812481423,zone1
2017-01-19,-1.0409217110578615,1.1814600602573613,-0.001952863765911596,zone1
2017-01-26,-0.6541874699865096,-0.06918643314645151,0.6172891250885977,zone1
2017-02-02,-0.92318264354147,-0.710123062441768,0.266420896407475,zone1
2017-02-09,-1.8162140613533566,-0.12184306180268234,0.3365879674114816,zone1
2017-02-16,-2.1297467523710774,-0.851867863318959,-0.26328638634459905,zone1
2017-02-23,-2.585167771150096,-2.164288395346363,1.5545506268892193,zone1
2017-03-02,-0.6428055827801205,-2.6000568908609414,-0.4207281475042998,zone1
2017-03-09,0.48223439114554045,-0.18590571348623058,0.13363169610570494,zone1
2017-03-16,0.10496388502232457,0.10587435848374949,0.1743674733278298,zone1
2017-03-23,-0.22584881832401288,-0.3855729108327836,-0.8573977528025962,zone1
2017-03-30,-0.7593034827619433,0.09084845806193714,1.0376012803914452,zone1
2017-04-06,-0.2429149076116016,1.5108072105748525,1.3742980194515657,zone1
2017-04-13,-0.9190074334074612,1.9674503655580255,0.9211801154205952,zone1
2017-04-20,-1.0856412208254445,-0.7722752461907123,-0.4704131047895615,zone1
2017-04-27,-2.0884717354182234,0.4376535647288553,-0.9172066548221207,zone1
2017-05-04,-0.4141625394985916,0.18582170262305597,-0.7408873784410152,zone1
2017-05-11,0.2511760525394726,0.36671490482190106,0.0019509916100646759,zone1
2017-05-18,0.1553722526906552,0.5042214841280876,0.8448065374074537,zone1
2017-05-25,-1.1761626758981563,2.1101017173203687,-0.16953271120926083,zone1
2017-06-01,1.584739637513805,-0.07320897769149082,-0.4500056225377875,zone1
2017-06-08,-0.2925588012465338,2.8230840390737875,-0.024109257530507397,zone1
2017-06-15,0.8379822425842673,-0.02313728604417306,1.1614207288711944,zone1
2017-06-22,0.9165672419062161,1.9642100074335453,0.3305271552226839,zone1
2017-06-29,1.4195845217149972,2.128319728162885,0.7451070835761685,zone1
2017-07-06,1.3859168402321955,2.755880116811255,-0.47940376940341284,zone1
2017-07-13,1.9236873744338743,-1.4565846655041075,0.47823266124210023,zone1
2017-07-20,0.3287243858615134,2.1973417462659186,-2.0832843677516544,zone1
2017-07-27,0.8852223667991302,1.2167631540127064,-0.5983114018136821,zone1
2017-08-03,-0.8058234332805738,1.61935065803946,-0.16363940681229455,zone1
2017-08-10,-0.15082344681107485,-2.159985065538821,0.5975463554287647,zone1
2017-08-17,-0.3979286067796665,1.5335107442997777,0.41771942962897063,zone1
2017-08-24,-1.1705140368934939,0.6742800432004044,0.02045906815605145,zone1
2017-08-31,-1.6537426261126518,-0.41895931078786663,-0.8243633750681124,zone1
2017-09-07,-1.5554482722825695,-1.7968087824061363,1.5261678017988993,zone1
2017-09-14,0.12216008923718258,-1.3042882408227396,0.39989299224186514,zone1
2017-09-21,0.2896717823856034,-1.568633554501115,-1.0896802362852895,zone1
2017-09-28,0.5056830596751838,-1.449734118431057,-1.3407875152136508,zone1
2017-10-05,1.012951730493942,-1.3433355492347816,-0.8916074554942678,zone1
2017-10-12,0.32504020326861566,-4.3500458168643785e-05,0.3449162163284183,zone1
2017-10-19,-0.5614113113837261,-1.360686680604526,-0.32811789922695805,zone1
2017-10-26,-1.5953139989714205,0.06763781489689064,-0.32839896472780805,zone1
2017-11-02,-0.2787339430557977,-0.5031494879565723,-1.4326827350723152,zone1
2017-11-09,0.43736943991294547,-1.8974532496602834,-1.334658301608361,zone1
2017-11-16,0.005214519029721143,-0.3575082962298404,-2.0068940417334327,zone1
2017-11-23,-0.9639670654928776,0.16901370558292422,0.32713835315424344,zone1
2017-11-30,-0.7301854992692645,-0.7154255161843206,-1.5193455022028264,zone1
2017-12-07,0.9078752105853644,-0.5891003501937764,-1.3640608236985352,zone1
2017-12-14,0.2475806140961259,1.9062794038510371,-0.7257045179934832,zone1
2017-12-21,1.8555696981419911,-1.0366118277902234,0.12264833915780811,zone1
2017-12-28,1.2277444702121532,0.8273756200161624,-0.7882051957164296,zone1
2018-01-04,-1.3868662712868711,1.4960315155393378,0.0011960372304235117,zone1
2018-01-11,-2.117387796392104,-0.447414261552731,-0.28428417225576924,zone1
2018-01-18,-3.1870035103386862,0.029381971525002992,-2.0056402472467405,zone1
2018-01-25,0.25077150892280753,-3.124413506924914,0.26763795151895886,zone1
2018-02-01,-0.4630940040921757,0.5363050131991789,-0.6437397602545311,zone1
2018-02-08,-1.8370442834919776,-0.5780072257205275,0.28267904097387175,zone1
2018-02-15,-0.9135990773169388,-2.0007268523297586,-0.44338578169318915,zone1
2018-02-22,1.6839367198390123,-3.849133638084819,0.47521403829990744,zone1
2018-03-01,-0.5727841370278807,0.9063102481810986,0.7676332163428256,zone1
2018-03-08,-1.8844578915937884,0.3289327219653754,-1.4354584161395199,zone1
2018-03-15,-1.0138589752610179,-1.7368986804193658,0.43049936125298116,zone1
2018-03-22,-1.746108031554093,-1.240279504773228,-0.9103578430011876,zone1
2018-03-29,-0.4346201881607561,1.6619932375686732,0.1150668860605676,zone1
2018-04-05,-0.7663807990887945,-1.0492739283087862,-0.10334721196646539,zone1
2018-04-12,-2.0142918766081266,0.4811502325113727,1.8464752678522027,zone1
2018-04-19,0.2376164675367134,-1.225376077774935,2.974160957312322,zone1
2018-04-26,-0.5869968586124714,-0.5437820948841265,-0.9280139103332167,zone1
2018-05-03,-0.0075434467364487445,-0.41888877707577904,1.0517067253342627,zone1
2018-05-10,0.8973729376718174,-0.392794672509939,0.1329989877909185,zone1
2018-05-17,2.478068756296901,1.2070121566286836,-0.6899625996701391,zone1
2018-05-24,2.2318597988508415,3.300720665022751,1.0763500310684464,zone1
2018-05-31,1.7533974596884883,1.1517562877596235,0.8041010280337707,zone1
2018-06-07,0.49008132033014307,2.1981311233958247,-0.2910386409488728,zone1
2018-06-14,-1.00991064098754,1.0138349928747157,-1.9722930176391733,zone1
2018-06-21,-0.932009269774238,-1.2482635794762849,-0.47272675089014765,zone1
2018-06-28,-0.014716181204307843,-1.5523387784621825,-1.0056964826353596,zone1
2018-07-05,-0.1510629666008763,0.618882510183757,1.313694489858255,zone1
2018-07-12,-0.3118835002177296,-0.6428086346366895,-0.49578296661654264,zone1
2018-07-19,1.7020027238597244,0.7314691891703805,-0.48170815409332446,zone1
2018-07-26,-0.4775394409552256,1.0581726353919958,1.108498586679561,zone1
2018-08-02,-1.8517106497119395,-0.6019623027500329,0.8818686057067883,zone1
2018-08-09,-0.5698527291133835,-0.18731990266422438,0.4374137985352651,zone1
2018-08-16,-0.14857899735292387,0.7271211744729724,0.7287192414427784,zone1
2018-08-23,1.0096142414611728,1.7132684519192887,0.5028401684170372,zone1
2018-08-30,2.290700632703462,-0.34188762426372277,0.9624476438507055,zone1
2018-09-06,1.587049169688433,1.8524661477224802,1.2759702097534316,zone1
2018-09-13,0.7552815151770036,1.5071742948992155,0.2744030381256391,zone1
2018-09-20,-0.8460914029990992,-0.5569089694739955,1.0506237933065543,zone1
2018-09-27,0.7606066137114367,-1.7361308976126741,0.12092164379729152,zone1
2018-10-04,-0.43828910736162774,-0.3437299166162361,0.7900267626583646,zone1
2018-10-11,-0.8091373636282634,-0.6305671314462216,2.0540244993964856,zone1
2018-10-18,0.48882695078793176,0.6771101623515261,1.2087655172170766,zone1
2018-10-25,0.7580625076619376,-0.698974146485817,-0.7437579460135475,zone1
2018-11-01,0.5006712635079411,-0.7796583436144893,-0.49891297130116313,zone1
2018-11-08,1.099530725339934,-0.13026082830965868,-0.38686166354105345,zone1
2018-11-15,2.6970709348162254,2.103157929827248,-0.165395869946627,zone1
2018-11-22,2.1279370499792485,2.6666522458826734,-0.6892078329649914,zone1
2018-11-29,0.13040274604611124,0.7461004758527572,-1.1430343382717276,zone1
2018-12-06,1.897802402090178,-0.4983742734991668,0.688851347323725,zone1
2018-12-13,-0.7254463969776592,3.0751799853018738,-0.9315398368898025,zone1
2018-12-20,0.1791694770531994,2.341929915207856,-2.2577149254801334,zone1
2018-12-27,-0.25667875837403825,-0.2652793039855567,-0.5872193116740361,zone1
2019-01-03,-0.2769565183624766,0.04806887111918193,-0.7133958117345907,zone1
2019-01-10,0.7033486314967481,1.9918637405505255,-1.1418679244018068,zone1
2019-01-17,0.1739929853359319,2.0431236408270093,0.47515360506907145,zone1
2019-01-24,-0.5364517866373415,0.04722006608314089,0.5670061348584801,zone1
2019-01-31,-1.2770765031084075,0.5759024133757599,1.0835499256493952,zone1
2019-02-07,-0.7294493060454641,-1.0517957918647798,0.10652270275740452,zone1
2019-02-14,-1.1197333251243369,-0.5239183231324771,-0.1479372218698403,zone1
2019-02-21,-0.21434258273137696,0.08072286007968188,-0.5199101600499049,zone1
2019-02-28,-0.8019658309226434,0.3965383055091161,1.0941547792514295,zone1
2019-03-07,-0.8632206655418446,-0.7576716155786352,-0.18638795090476867,zone1
2019-03-14,1.6709355824982821,-0.5701896115192804,-0.09857310526345814,zone1
2019-03-21,0.40167095096741207,1.62584412516287,-0.23192805155817572,zone1
2019-03-28,0.15197272344966384,-0.49798216157006403,-0.6629441965449607,zone1
2019-04-04,-0.6729907555942756,-1.3395971950797592,0.037253983420270094,zone1
2019-04-11,0.9976194069384143,-0.613272976489027,1.7310247856232146,zone1
2019-04-18,1.2544818777945255,-0.038307712850086606,1.0351840730371327,zone1
2019-04-25,-1.6630056261742432,1.464823361410423,0.19800494532440543,zone1
2019-05-02,-2.526635699201693,0.4956519390086258,0.25655737971137577,zone1
2019-05-09,-2.4666977361721916,-2.3475153097615125,-0.7627284856937432,zone1
2019-05-16,-4.789936218553617,0.2879696128183695,-0.6084063330463831,zone1
2019-05-23,-2.0575357721384027,-4.665088876819457,-0.95648159201203,zone1
2019-05-30,-1.7452369574376516,-2.0075719591384984,-1.9001116261243431,zone1
2019-06-06,-1.2038455060998412,-1.6746015873200781,0.2199001705389676,zone1
2019-06-13,-1.202133017080695,0.23686127056093365,1.0705286883184355,zone1
2019-06-20,-0.47348579327826273,-1.2085242262899303,0.4162183116362936,zone1
2019-06-27,-0.20784827564443623,-1.6136193452606533,1.047567881990655,zone1
2019-07-04,0.572353621169527,-1.3451891475506828,-1.675367687265408,zone1
2019-07-11,0.11328784314335105,0.9731340081000734,-0.042090975243751175,zone1
2019-07-18,-0.08945804698731497,-0.8732065220484734,-0.15858305467179856,zone1
2019-07-25,-0.25292356139189776,-0.9520308005356312,0.9250906166238674,zone1
2019-08-01,-1.3618786721821414,0.17415948787275848,1.0521846616494095,zone1
2019-08-08,-1.3710880992913208,-1.2717069513350927,-0.49351044154548895,zone1
2019-08-15,-0.17813556707955336,-0.21760123725241298,0.7697906844639351,zone1
2019-08-22,-0.27232231383155936,-0.5074642117624213,1.3611045751702469,zone1
2019-08-29,-0.6759137411003623,-0.19923572430074277,0.5623576051083071,zone1
2019-09-05,-0.0268942466996826,-0.2001134724746359,-1.4839418110204246,zone1
2019-09-12,0.5603522810169245,-0.15612462216624584,-0.16669607294201488,zone1
2019-09-19,1.8215476261740153,-1.296267568523802,1.9544369147136806,zone1
2019-09-26,0.8564186787144431,1.6595286340460116,-0.27686660198385155,zone1
2019-10-03,0.5796282737729662,0.9773630907831778,-0.6261925088152975,zone1
2019-10-10,-0.17463039828870602,1.343198071407815,0.9755548812979692,zone1
2019-10-17,-3.076665221543948,-0.3707281701210462,-0.11357819703189981,zone1
2019-10-24,-2.434824595596819,-1.7282842983094497,1.0950871830827513,zone1
2019-10-31,0.04973100895271698,-1.7256383157524264,-0.14584310512896087,zone1
2019-11-07,-0.08754612321267972,0.9459595948260067,-0.32122832372863247,zone1
2019-11-14,0.8785387556674936,-0.7000715745877796,-0.7497329614917093,zone1
2019-11-21,-0.19095252238336619,0.434037248664497,-0.3410185386547101,zone1
2019-11-28,1.004330151485801,-1.3066072125909305,1.8061100279898343,zone1
2019-12-05,0.25473177289691384,-0.25437223123934166,0.23341038219973054,zone1
2019-12-12,0.19632462344223583,0.796995113102276,-0.13274132037470912,zone1
2019-12-19,-0.012743559740301058,-0.041459760936683326,2.2904566610925565,zone1
2019-12-26,0.021877112072813277,0.4473351491893868,-0.4960310968841481,zone1
2020-01-02,1.031120135545024,-1.206880478531934,0.8070607501164085,zone1
2020-01-09,0.8906681494933202,1.6405159961689395,0.4789438526831705,zone1
2020-01-16,0.4337784535091522,1.4057636814265466,-0.12488378268867026,zone1
2020-01-23,-0.594228065161268,-1.985625367085524,2.7443392498856434,zone1
2020-01-30,-0.6481043741036094,0.34578210214667815,-0.4565880829997634,zone1
2020-02-06,-1.8132997134645203,-1.7189178453448455,0.2821734547099724,zone1
2020-02-13,0.26067774214349215,-3.0843854965781308,-1.2857643775443441,zone1
2020-02-20,-0.008919369704082608,-0.16701349795484274,-0.24382651428057445,zone1
2020-02-27,-0.4640164365994735,0.6955861509123753,-0.07331847561661424,zone1
2020-03-05,-1.4107432454071802,0.3309750096670889,0.10618385535529998,zone1
2020-03-12,1.2237042726333187,-1.1209501758025708,1.2554615276895043,zone1
2020-03-19,-0.7035203778735872,0.7898982063055475,-1.0699932781858634,zone1
2020-03-26,-0.19404686141660807,-0.8879128678487798,1.7855306013754049,zone1
2020-04-02,0.0723582818018264,-1.213928049072515,0.05743128651314022,zone1
2020-04-09,-2.0825482068817296,0.1996110246301805,1.1770645766555794,zone1
2020-04-16,-2.8782806749361365,-0.0995052998342143,-0.6135791215757898,zone1
2020-04-23,-2.8855065934925648,-1.7458667120916638,1.0256189306686023,zone1
2020-04-30,-1.6182907391875616,-1.658429638595104,-0.8822712998514617,zone1
2020-05-07,-1.003485639737245,-0.3309015213277302,-0.5662180344411389,zone1
2020-05-14,-0.32141664182094287,-0.314544118178828,0.06968929690541605,zone1
2020-05-21,-0.5660804848249554,-0.20000754696200027,1.4490497554357342,zone1
2020-05-28,-0.49356157016297875,-0.47931073741188324,1.6104422833893284,zone1
2020-06-04,1.605864187003593,-0.8928359325599868,-0.500083977583118,zone1
2020-06-11,3.4599620827167934,0.5969308397072373,0.3509120379873541,zone1
2020-06-18,3.36448494478712,0.7437041411898384,2.047122201772359,zone1
2020-06-25,0.39916082006098796,1.8407707555535877,-0.017121608607677852,zone1
2020-07-02,0.10265352523500548,0.12689797323637508,-0.02867557819083608,zone1
2020-07-09,-0.569001005740214,0.7253399107509102,0.5011001203914818,zone1
2020-07-16,-0.10817942982087028,1.1111750243828253,-1.4237828267412347,zone1
2020-07-23,0.44328522079405913,-0.04481239461516441,0.05632618120596836,zone1
2020-07-30,-0.02782160524861313,0.6441773702578695,-0.9325320049739458,zone1
2020-08-06,1.3899713025678346,-0.6967058710195966,0.07149880278818435,zone1
2020-08-13,-0.9175267265576704,2.0287621026353198,0.6428488653900382,zone1
2020-08-20,-1.923890903460484,0.6615615665780619,-0.16474599462409595,zone1
2020-08-27,-2.3469537667207794,-1.2245910802808118,-0.5469946028318162,zone1
2020-09-03,-0.044494034596074705,-0.5757547479515576,0.975700374451167,zone1
2020-09-10,-0.6488527724371176,0.2804261559934019,0.08538013487307847,zone1
2020-09-17,-1.8120370997372197,0.4376232110692492,-0.474141113231959,zone1
2020-09-24,-2.32385049830723,-1.629132511157069,-0.8014790551958252,zone1
2015-01-01,1.8881852170658944,1.172417930871979,0.36870622345023707,zone2
2015-01-08,2.1964863396433985,1.3481707567910324,-0.3805233991335399,zone2
2015-01-15,1.120204172897892,1.9363850367733453,-0.2806807787876457,zone2
2015-01-22,-0.19347749786790958,2.829054779480906,1.7707480441469232,zone2
2015-01-29,0.6638351263243547,0.8337835866050227,0.9381406748040737,zone2
2015-02-05,0.3217325197361906,1.3665842115560687,0.050837683271060134,zone2
2015-02-12,1.1844269643349623,1.7165138765763506,-0.25962131600325306,zone2
2015-02-19,-0.5496470718745559,0.3691939503563396,-0.4004944516060953,zone2
2015-02-26,-1.2750344107670168,0.157556242973087,-1.2713660672242664,zone2
2015-03-05,-1.5107140427082628,-0.4849796126095815,-0.2682635906269159,zone2
2015-03-12,-2.0456179273324313,-1.2038838558832237,-1.2568412933395445,zone2
2015-03-19,-0.3206248542508898,-1.4230468713448727,0.8799564577223716,zone2
2015-03-26,-1.1817237504853138,0.3525278976122507,-0.005971194940568714,zone2
2015-04-02,-1.2069237438614941,-1.8597148407669317,-2.1998069054837917,zone2
2015-04-09,-1.8375399785975333,-1.4917518374479624,-0.23558383553208553,zone2
2015-04-16,0.2366726538164785,-0.8811495683473006,-0.8820116156252703,zone2
2015-04-23,1.2486889423075045,-0.49960709541990594,-0.6849937498563763,zone2
2015-04-30,1.3424243995259464,0.06514131946418533,-0.2840894684543968,zone2
2015-05-07,1.606467012396441,-1.1303393184764905,-0.7756987855366609,zone2
2015-05-14,2.2664957912157258,2.2758682380218413,-0.025942085856069653,zone2
2015-05-21,1.9325983302066574,2.059358582701852,1.0799948277913807,zone2
2015-05-28,1.5383151189271467,2.6452283275317257,0.7632687360579433,zone2
2015-06-04,0.9564628114299405,-2.401364528521596,-1.1774270490648828,zone2
2015-06-11,-0.4100260473269428,-0.8172614792866489,0.5811856189883902,zone2
2015-06-18,-0.958969367993656,-1.2424412611734272,-0.2725654858985429,zone2
2015-06-25,-1.5697452210110199,-1.9379375187831285,0.8001858336582466,zone2
2015-07-02,-0.36645387284038783,-1.9936537809603856,0.43229992399706674,zone2
2015-07-09,0.5496400661138103,-0.12467531055986397,1.0458852653256598,zone2
2015-07-16,0.14132830423091403,1.6921442957811503,-1.1586993044664011,zone2
2015-07-23,-0.8545039953195743,1.1783105762746087,0.7934775387540891,zone2
2015-07-30,-0.3372559940848695,0.4515826209384805,0.14822096849555969,zone2
2015-08-06,1.1344848065929543,0.04076274551093831,-0.2734039922730814,zone2
2015-08-13,2.1550541932496285,0.8348925169653832,2.5969397231460363,zone2
2015-08-20,1.9090997496377706,1.0375178660206688,-0.5131143229660016,zone2
2015-08-27,0.575547392063148,2.425971638482288,0.2367597172761945,zone2
2015-09-03,0.8187300162723218,0.09499636448246068,0.5927577524216479,zone2
2015-09-10,0.013676456837478479,1.0551491763303922,-0.11281950232966975,zone2
2015-09-17,-0.07828208659201717,0.9146564339153433,2.2213368748338933,zone2
2015-09-24,0.049919930282063325,-1.1410430536970169,-0.16476047628179183,zone2
2015-10-01,-0.8376294140967154,-1.0646567383281687,-0.3507195243308391,zone2
2015-10-08,-2.2411105750803086,-2.38494567907495,-0.47829961529303205,zone2
2015-10-15,-0.881776550189436,-1.4991581221919565,0.9524072037668491,zone2
2015-10-22,1.650764840990208,-0.5553719448047457,1.1904093049442568,zone2
2015-10-29,-0.2188318773752086,-0.2537656039146725,-2.05870704583915,zone2
2015-11-05,-1.4212481874935188,-0.3597756702888104,-0.5475479661484814,zone2
2015-11-12,0.03534299941423236,-1.0380303330031448,-0.41766604722959183,zone2
2015-11-19,0.5230329545352645,0.04500483126282803,-1.0541012435881543,zone2
2015-11-26,2.53549955674065,1.445781006308646,-0.10352337464374615,zone2
2015-12-03,2.4978165092206663,1.3948392363524853,0.5912483273948093,zone2
2015-12-10,-0.24069113162110756,1.3077112672242963,-0.11753676687643191,zone2
2015-12-17,0.22116024018127922,-1.5351246176579134,-0.5212050907149395,zone2
2015-12-24,0.8252640299283784,-1.3964412719120631,0.35086721682971017,zone2
2015-12-31,0.3741232025923058,-0.8637253497621215,-0.5551994449825018,zone2
2016-01-07,0.9494891472370383,1.3494509417565475,-0.30958406879166284,zone2
2016-01-14,1.9090874507168738,1.7398491214848102,-0.6718087868387456,zone2
2016-01-21,-1.4777299995162565,0.8464351926320923,0.912439333846411,zone2
